response_id,serviceappointment_id,submitted_at,nps
ehttp12dnv1d1evrzllehtxuyb5p467e,7000002aijPAAQ,2022-10-06 10:16:12,6.0
1jmqniok26jjaczj0tw1jmqniz05fbop,7000002avhmAAA,2022-10-11 15:33:40,9.0
yesx3862015vn2z9tmvyesxas2l41obf,7000002awzhAAA,2022-10-12 17:08:41,5.0
bd0gxhkfq89x7ezgtm7j7bd0gxhkl847,7000002b76PAAQ,2022-10-13 06:44:07,10.0
gxmuu4qyk6wxhyoa29bi1gxmuu4qp3lx,7000002bAQrAAM,2022-10-07 13:11:07,10.0
7cij1qmfjo62hsm0h3n7cmknq72gah5x,7000002bHqmAAE,2022-10-04 19:04:08,7.0
1u5ffz9tiwp5v5k79nk8yf1u5ffz99hp,7000002bMdcAAE,2022-10-07 10:02:40,8.0
0g0tcx49e02ti4pwle0jx0g0tcx49pky,7000002bl4EAAQ,2022-10-13 11:17:55,4.0
wuqhm4q490acgq30zseg4wwuqhm4q3t4,7000002c181AAA,2022-10-18 12:48:01,10.0
10f806q981azjjzq6b2h1i10f806qm4s,7000002aYENAA2,2022-10-04 09:41:34,6.0
bms1v9g8c1qd1oxxbnlmbms1v9ikyw6y,7000002av5JAAQ,2022-11-02 11:20:36,3.0
1mcz30g0pg6jii6oowff9371mcz301rd,7000002bC1FAAU,2022-10-18 15:43:02,8.0
v8z7z0lnrccrp95dgv8z7z0ly778pey8,7000002bDwMAAU,2022-10-14 09:28:34,3.0
hahboitzz0hs95hta9z971whahboitu3,7000002bEkHAAU,2022-10-04 15:31:04,4.0
gsjet1sikud6lmrcotdgsjet1u8dafcv,7000002bdhWAAQ,2022-10-05 17:34:16,5.0
obrv45c9236pa0wrcbtobrv4532ry326,7000002bl7cAAA,2022-10-16 13:49:09,6.0
s5pcxvu72gtupbxyp95hls5pcx1ft7ev,7000002btxgAAA,2022-10-18 12:36:33,6.0
51alqsgtgbyqr8uxg51alqsgb7pmkl6n,7000002c9GwAAI,2022-10-18 10:31:30,8.0
3d7pwbxd0eo6x64kn46ho09i3d7pwbxe,7000002ZqpmAAC,2022-10-07 14:33:14,7.0
km67td1st20r0pj2q6km67tds1orim3g,7000002bF8xAAE,2022-10-10 06:24:55,9.0
moh3c848iw295phicqmdemoh3c84u27h,7000002bXPbAAM,2022-10-06 18:59:07,10.0
o6yfdtw4j6pp962fez6o6yfdn42b99f7,7000002bhmHAAQ,2022-10-10 10:23:04,6.0
b6i5og8hi8qoupbmub6i5og2ejzyyoqx,7000002bi5sAAA,2022-10-12 09:13:31,6.0
017kupja24pvyjietl017kstybnasnqi,7000002bod8AAA,2022-10-10 17:36:27,5.0
sbkdvavv60ik7sbkjk2g8lco3gl4ru0i,7000002atybAAA,2022-10-11 15:51:33,2.0
ezj1ogc0hzos04f9qzezj1o08sdo88u9,7000002b3u5AAA,2022-10-08 14:45:12,7.0
nfwfxvbmoi24scq1so4nfwfx1y8jejmk,7000002bHIfAAM,2022-10-10 15:52:22,6.0
y03dg1c5ptkee8g43y03dgwr5nkw9quy,7000002bd5cAAA,2022-10-08 14:09:51,8.0
cpr12lyk0dptv2fkcpr122eu6my3dhru,7000002ZsXGAA0,2022-10-11 09:25:00,4.0
vxordlmgef962kjffq5vxord72wlttze,7000002a0VNAAY,2022-10-04 14:30:44,8.0
h5rmd5ieil7upqkh5rmdm3ajp6xn2nc4,7000002a749AAA,2022-10-18 13:47:09,6.0
zzuksl2oupn73zzuksl1ld1t49xs099e,7000002a2kPAAQ,2022-10-07 10:55:28,10.0
adybgn8d49iqbkkxt5xwadybgn6bd9xi,7000002aIo8AAE,2022-10-03 16:45:43,9.0
m0o6tk5yqp368wy7w9m0o6qn9gzxo7s7,7000002aXsgAAE,2022-10-19 12:31:07,9.0
dykigwgtwg6lnpcrubdkiddykigo3e7o,7000002aZiNAAU,2022-10-11 12:45:30,4.0
ba4zjz7fzlbt3tykhba4zjhpony35y1r,7000002aiePAAQ,2022-10-14 10:47:00,6.0
vd0g8yaqj1dqqvtavc9evd0g8y81jsnr,7000002anaJAAQ,2022-10-04 17:37:05,6.0
hy3tf4zmittget58xfc4bphy3tf4zlnt,7000002av4fAAA,2022-10-10 15:12:52,5.0
jhtbclm0tnbzukkfjhtbcpei4788szyk,7000002b1ttAAA,2022-10-04 19:16:18,8.0
ldmp0gu6ql9v47fj0bldmubdjjrqi2mh,7000002b3mVAAQ,2022-10-12 10:02:42,6.0
ybt0lmda2td1ipam9t3xkfwnybt0lmd7,7000002b4KnAAI,2022-10-14 13:20:19,9.0
balnnjanoxf81dckfgcp80balnnj37av,7000002b710AAA,2022-10-20 14:41:47,4.0
hcd2mg3gwco1tlfmhcd2mgdhr1ow0qv4,7000002b7XGAAY,2022-10-05 16:54:58,8.0
1d0hqwg0eay870q91d0hqwv5bcu4vebt,7000002b9O6AAI,2022-10-12 14:05:17,7.0
1acf43ihy5ks5es5lch00p01acf43i15,7000002bAk3AAE,2022-10-05 15:28:14,10.0
lg2dhpxntoey0d9w3lg2dhpxq6s126yz,7000002bBzYAAU,2022-10-21 10:10:05,8.0
btpga6d27cva0ivergbtpga6dr8239uw,7000002bD8CAAU,2022-10-21 10:33:09,8.0
dl1m2agzs10t7oohr9dl1m2ag617sl5a,7000002bHQKAA2,2022-10-21 16:09:29,9.0
i2ksqe8mrq5tcy7gi2ks07brbc9bld33,7000002bXlXAAU,2022-10-07 14:25:10,7.0
31vg2zm85n31vuapsv9zvo7d2zwtjfi4,7000002bqD6AAI,2022-10-20 10:27:36,6.0
d8zcmxekqgdxb3ppyd8zcmxfkdcixirq,7000002bwTTAAY,2022-10-12 11:59:50,3.0
p4fms7waykjdfaoj9v8zp4fms7wy15uv,7000002bxcgAAA,2022-10-21 12:40:25,1.0
ow578fypfql1i710w9fgbow578f1zg3l,7000002ahXDAAY,2022-10-05 15:17:58,7.0
25fr5z8cssbptyttk2n5yo425fr5z890,7000002anPjAAI,2022-10-07 07:42:16,9.0
27bohi4oxuehfrzo4a27bohkgx8c8qxt,7000002arO2AAI,2022-10-04 17:32:16,6.0
twwaharpeya128hxeojjx2gtwwahafat,7000002b23FAAQ,2022-10-16 19:15:12,4.0
940zkqs5bm0l940z8rh58xmnfwl9cix3,7000002b3tgAAA,2022-10-13 11:45:41,4.0
ds96d32ibh6kx5sabpvds96bfqcw8vgz,7000002bDQBAA2,2022-10-21 09:02:40,4.0
6ioknaem9sv1j29b6ioki5yn76ycbcpc,7000002bGypAAE,2022-10-20 12:12:35,8.0
6bk1ez0739dqv5z6bk1xyht8im13t26y,7000002bQ8xAAE,2022-10-14 13:06:05,4.0
ovxkn07r6xcotpfq4ovxkn0qnfiyy1rp,7000002bT8rAAE,2022-10-14 17:51:22,6.0
2w6njqfo6rsosi8v7rg4122w6njqfo1s,7000002batAAAQ,2022-10-21 06:26:12,5.0
de0ro3ps807126de0ro8yuljr52e9xd3,7000002bbdhAAA,2022-10-14 17:12:48,4.0
njcqeh7s9u2wdskei504njcq9vqgd734,7000002bpKQAAY,2022-10-03 14:48:08,5.0
c5hjmwu5wgkicmp89xq1c5hjmayantpj,7000002bqH4AAI,2022-10-13 09:01:14,7.0
wmtdincgirloj2yxf8wmtdin4yu40pnh,7000002c2wgAAA,2022-10-07 16:04:05,2.0
x346lxyyemw4gtmg7x346d3yrccvbgsx,7000002ZvyAAAS,2022-10-21 08:38:07,3.0
ilzqzv3r8rdxqg2imilzqvxnbfzk9aub,7000002b197AAA,2022-10-13 17:30:40,5.0
0tz0m8x9ovywvh23pa0tz0m8x9mmsc97,7000002bQlkAAE,2022-10-04 15:15:02,6.0
4thqeenh6wrp03tkokn4thqeo2fukoqg,7000002bWksAAE,2022-10-10 15:41:27,3.0
aki8g8qw1vn1wzxbaki8gyaabl9so77f,7000002bqBoAAI,2022-10-16 12:28:49,6.0
du3c41lisyvimrx5npdu3coq33uct4w1,7000002awCfAAI,2022-10-13 15:42:30,9.0
w0e14457gxl85xjhw0e1yscomudnfim9,7000002bQytAAE,2022-10-04 18:22:21,8.0
fkm6h9qkaakwtzwq8fkm6h9az7qj0r71,7000002bTd0AAE,2022-10-04 16:00:13,6.0
yn301p4xburux14nve4yn301p4xoptit,7000002blXfAAI,2022-10-10 14:54:04,4.0
m8pk6ixeycgtad80f5gmqm8pk6zdddki,7000002bpzTAAQ,2022-10-04 11:56:29,6.0
wcyncx8saolbe8uyvn9wcyncx83af67g,7000002ZyB1AAK,2022-10-18 17:27:56,10.0
k65azgu36jjcxp18flk65az598bzxh40,7000002aevDAAQ,2022-10-05 16:09:26,5.0
ypjfhxyjhv8cqizwaypjf1ggak7esl4k,7000002b1lpAAA,2022-10-03 17:57:09,8.0
42lj0loc8422sjm42lzejq9m7sz4th2g,7000002bCwQAAU,2022-10-16 22:29:18,2.0
gb24doar0xisedpgb3z04yk5aziyboae,7000002bGXAAA2,2022-10-05 11:21:57,10.0
j9qos7v76vtqev3x9gtoj9qosmffiii9,7000002bWCCAA2,2022-10-17 07:17:29,7.0
9wydr1t0roc1wy7mw4t9wyd0r33homyl,7000002bXYTAA2,2022-10-20 10:15:09,1.0
cd6czeav0brj1nr9fvxy35cd6cz49zx2,7000002bXj7AAE,2022-10-06 18:55:23,8.0
9qlmurqcf6ycz5r9qlmurgo381nhx7bt,7000002bda6AAA,2022-10-12 15:06:36,6.0
097uzlesfznbyseatd0097uz094pwpoo,7000002beshAAA,2022-10-13 06:31:46,7.0
3izvj0id0p866cjh3iztzc7rsxgu65kt,7000002bl0MAAQ,2022-10-05 05:26:56,8.0
0b4mxs8sw5zj8bmx5zh690b4mxsgnyux,7000002cFcQAAU,2022-10-12 15:55:53,4.0
nfi03flec5tiz58ws9o9rnfi032esxvf,7000002aiFfAAI,2022-10-18 14:36:18,9.0
286x9lkupsd1r7jjwp5286x9oppoo466,7000002alD2AAI,2022-10-17 07:09:21,8.0
d4xf0i5bntl8rnx9yutd4xf2a717wa70,7000002aojlAAA,2022-10-04 15:59:22,8.0
hrshth2n7sin6suq7huw0w1hrshth2my,7000002aqK9AAI,2022-10-11 12:13:01,6.0
29u5otjsi6tch0a29uxmar91f65iyo2w,7000002atNGAAY,2022-10-11 09:07:15,9.0
0s41dbw63kdr0s41q73vw7vftar9sybd,7000002bASOAA2,2022-10-10 14:24:41,10.0
xl8f42h0e7ztjlkxl8f42hldaw3f9weu,7000002bAarAAE,2022-10-17 11:28:25,3.0
aulkr6frg7a7x14wc4aulsdkmvhho7nk,7000002bDGQAA2,2022-10-14 14:49:19,3.0
bdgkqznnav1i8c9jpcnbdgkqrztj2s0d,7000002bDq4AAE,2022-10-14 18:38:48,5.0
55niu9yteaks5ht28ecb55niu9y5sinz,7000002bGKzAAM,2022-10-15 09:22:07,6.0
x7djjvhane2zakck9a6px7djjvhazdc0,7000002bGeMAAU,2022-10-05 18:52:44,5.0
2xroyu49ms1jc052xkh8pdfjsfsqbsnv,7000002bIraAAE,2022-10-05 15:57:05,6.0
hd6x0d2ehzwvb7xylhd6x0dtz4qlp9kx,7000002bKxVAAU,2022-10-05 19:26:56,7.0
cuvv8bf9mo11loq8ncuvv88zzcsqlw2h,7000002bMTwAAM,2022-10-12 16:59:04,6.0
h71qf9sb8kyi8tlh71qf9skm43yta36k,7000002bTsKAAU,2022-10-11 20:48:42,8.0
l0u2ysgpn974phul0ugluzj9d3k0g0ha,7000002bfadAAA,2022-10-11 17:37:54,2.0
bksl7nbr9hhtl3bkh3lwyyj419ad3h3l,7000002bqSIAAY,2022-10-15 17:51:29,4.0
79efd0dz6z0qsu28p79eqlnm7r34rflr,7000002a0W1AAI,2022-10-08 16:33:21,8.0
67y8gllk0zv1oqsuk67y8gwz4wtveuv1,7000002aiFFAAY,2022-10-10 01:30:48,6.0
n1xgp5uwizpx5cnhd8yn1xgp5cc29b2i,7000002bCobAAE,2022-10-20 16:31:00,9.0
fhdq5cwnww39nrttyqmcfhdq5yhymfnh,7000002bYPIAA2,2022-10-07 14:43:32,9.0
rsebqpho30n3i5qn6u2rsebqp7s5syrz,7000002b518AAA,2022-10-17 09:15:16,10.0
vgemcub2z4jademvz23z3vgemcu5nxdk,7000002bD7TAAU,2022-10-11 10:24:05,6.0
05w6cr6grfvhwz7aqol05w6crfkaowhx,7000002bECFAA2,2022-10-20 13:20:29,9.0
q1jjyhk040nowrewqq1jjyhy33cxdji7,7000002a0XTAAY,2022-10-10 10:37:52,6.0
azqt01sgwrldd6a6asazqtsoaulssfa4,7000002a4K9AAI,2022-10-17 15:10:29,9.0
vq5wmne0rgnje7x77vq5wo9gxwsu7o0h,7000002Zr51AAC,2022-10-04 11:13:55,7.0
ey2gent5ho74uxebixbuvey2ges5wyfe,7000002aAzhAAE,2022-10-13 15:14:04,3.0
dt0jw2tpa1vzfekzyk5fyhdt0jw262ht,7000002ahErAAI,2022-10-13 14:38:20,7.0
j1wwly5kkgd5tsp2jlj1whha8a18mc13,7000002an0AAAQ,2022-10-05 11:55:47,10.0
ti22bjycdsrzsft2ti22bs4s0xnwggf5,7000002avuMAAQ,2022-10-14 11:42:43,6.0
yujcjt416py5kyu9hzes6ewtadf7ubxk,7000002awyeAAA,2022-10-13 08:26:47,5.0
f7yxushjbe54elixn8vcpf7yxushm8df,7000002bGaiAAE,2022-10-17 10:32:48,4.0
jua6tymtnnaic5p5p5arnjua6tymvspw,7000002bWKuAAM,2022-10-20 11:46:27,3.0
o580t7jenc8g7mwrsaso580t7jvd0bt0,7000002bmDrAAI,2022-10-19 18:51:28,10.0
bvse2blhr7uuad02r5bvsedgppk7uqsv,7000002aS63AAE,2022-10-04 11:27:15,8.0
0g0i9p9pydhs14gaci9u90g0i9p8divu,7000002aaoHAAQ,2022-10-13 21:21:31,3.0
34k1wsdjqbfnu3dztl9ygo3k34k1wsdj,7000002ab0cAAA,2022-10-06 15:10:32,7.0
uog4qgu6ttky9ily4iruog44nzh16jum,7000002adsWAAQ,2022-10-06 12:06:45,5.0
x04i439o5udz54oocr7ax04i43m4lxu4,7000002ai4gAAA,2022-10-10 10:19:54,3.0
86ofo8wkeqmvxd0z9xscgr86ohq7gfev,7000002ai5tAAA,2022-10-12 13:51:38,4.0
vx6bxe7o276726v7u4vx6bxera6ylhnl,7000002aqUEAAY,2022-10-17 11:45:16,9.0
tzn6xwu5mc52c7tzn1hqx8186ijome1h,7000002awvfAAA,2022-10-14 05:20:57,8.0
jbbhz72qc7ibfhvna3jbbhz1i0uqw3r9,7000002b7WmAAI,2022-10-20 10:22:12,6.0
6tnvyy6xjl2n2t6tnvzsewzip8bxidhf,7000002bF8TAAU,2022-10-04 12:11:03,4.0
soxyk1vho4xrs3swjusoxykpkxxjvy9n,7000002bHWrAAM,2022-10-18 11:45:47,7.0
u91q94pidm2towqvamdu91q20pmohi7y,7000002bLnRAAU,2022-10-20 14:39:25,8.0
g8xc5bxmhjyiv1g8xc36w1184l4x9srt,7000002bQkNAAU,2022-10-19 12:09:56,9.0
erea52qnt3bmio8g6erea52bodhtlmpf,7000002bQzXAAU,2022-10-19 14:52:05,7.0
bvrmcl69ywbuh5xmbvrmcles4tdi38bn,7000002bWSyAAM,2022-10-19 20:30:26,8.0
31kmx0i7w96cfo15sin31kmxyhqgo168,7000002bYLVAA2,2022-10-19 15:07:25,8.0
dh412codwd5amtv13dh413orrxu18bym,7000002bnTpAAI,2022-10-20 12:09:46,3.0
af99qticbuqnaf99q24zrxh3iq29enhf,7000002boZ6AAI,2022-10-06 11:24:54,3.0
jye798ymxvz06lkcjkrujye798yerwnf,7000002a5F0AAI,2022-10-17 15:57:11,8.0
9criaexbdtv4bqo59v9cr2nfrg72b95h,7000002adZUAAY,2022-10-03 14:18:51,8.0
41qb2blt08saqzgfbmb0341qb2je6k4k,7000002ahabAAA,2022-10-12 09:28:02,8.0
ckr1ha2l1tabp6ii1iockr1qm33guwbv,7000002awvvAAA,2022-10-14 11:56:41,6.0
u7i6mn2ocx1m3qea6r3u7i6m8owtk99l,7000002azDMAAY,2022-10-13 09:39:42,5.0
5xy27xuhsh3p5imc15xy27gotvhrflm1,7000002b1DEAAY,2022-10-13 08:29:54,6.0
qji85ljlpyp9rtqjij7uj86gscrqq6j7,7000002bM1EAAU,2022-10-04 14:54:56,9.0
c0pr2b1l6bhnkkl2j9c0pr2b07qg77bg,7000002bMdhAAE,2022-10-21 15:21:09,9.0
rtad51l2nen1cwy611lrtad5ea4ijp42,7000002bX0gAAE,2022-10-03 08:32:27,5.0
s1mvrekz3ereyoktcobos1mvreudqz0h,7000002bZ7PAAU,2022-10-18 12:00:05,7.0
wkphxnjutz3jzepzi8cjah7wkphxnjsf,7000002br6VAAQ,2022-10-19 15:33:49,5.0
383c333gybw5zi6383c3qlwfrk7c9cyv,7000002c1S6AAI,2022-10-17 15:35:52,8.0
24ioq1lebvqzs1903kq24ioq1urkqagm,7000002b7xEAAQ,2022-10-14 14:07:50,5.0
3kr7cqtjoxukf6nh3o3kr73z1xzdj21p,7000002bIB1AAM,2022-10-20 08:01:21,9.0
349ibup4756sjg4wqki0tcu7349ibup8,7000002bOE1AAM,2022-10-13 18:08:52,8.0
z75r4payfggqno3f8i91z75rtd2wwmy2,7000002bSjgAAE,2022-10-23 21:32:36,4.0
oq6qv7acev1d2calslo9yioq6qv7azea,7000002bXwfAAE,2022-10-12 13:41:51,4.0
2wkeq5opex4hkdh9yv1wd62wkeq5oxya,7000002bhHYAAY,2022-10-21 09:13:08,8.0
94bt4gw1wcj341epbw6ypn194bt4gw1w,7000002c0RWAAY,2022-10-14 11:48:34,9.0
9d2waq8ohwogh2uzm86r9d2waqbqayjs,7000002cAswAAE,2022-10-17 11:36:54,5.0
en6vhywqo80b8t1en6vec5z1gm7t9w9i,7000002cCYZAA2,2022-10-13 08:54:47,1.0
c1r7imkijesjsfgtc1r7gz918vrmvtjh,7000002cQxtAAE,2022-10-20 15:57:19,7.0
y2u24zyjcqfdfvoy2u24gswhynrkwlpa,7000002a62CAAQ,2022-10-06 10:54:41,6.0
k33wwfulhp16p2kixnk33wwfw872f5gj,7000002aPsJAAU,2022-10-19 17:15:06,8.0
ge34puv9jsdda1ge34vyrj2jeqgc0wfy,7000002amuqAAA,2022-10-05 16:26:05,8.0
9a9iapml3yyixgpjljbz9a9iapv6hcqo,7000002anMaAAI,2022-10-05 18:29:24,7.0
s9ognznlxwvmsmcvw38s9g02mzr52p5q,7000002awL3AAI,2022-10-20 03:49:48,10.0
w99yo2et12jx0grhasuw99yo2epbbixk,7000002b3x4AAA,2022-10-15 02:22:09,5.0
rfjs7jb0crdu9vrfj82cw66ttg87auhm,7000002bm5DAAQ,2022-10-06 19:15:30,10.0
2rae4tqw54hhofcjgn2rae4tbl3gu5m4,7000002c0GJAAY,2022-10-20 16:55:12,3.0
nnusvxy1m0a6h5m2rnnusvxy54ji2aar,7000002cOLEAA2,2022-10-21 13:39:40,7.0
bpw292r1rn9ki8jimhbpw29vfapuvgf7,7000002aeYNAAY,2022-10-08 08:51:18,7.0
h1p42xprti0l1bd8ah1p4and0jw2yrla,7000002ag87AAA,2022-10-07 14:03:51,5.0
ficpehc6t5sh982fion3tqsx74mlkepi,7000002alNRAAY,2022-10-14 12:09:46,4.0
qlyngqj0jrislafi93lqly5agzxd5ayw,7000002aoiOAAQ,2022-10-07 22:20:38,5.0
tg3dth35r2m18pyyh5j0etg3dth3kv6g,7000002arDTAAY,2022-10-04 18:13:58,9.0
4m13fp2jt3opjayymdrjd4m133s7zkd9,7000002arKoAAI,2022-10-19 21:29:47,4.0
u59rrkahpum0pck7aou59rr1cioym0vd,7000002awDTAAY,2022-10-04 08:03:14,8.0
84smkh41cfxx14lcukz84smkhq8mpjeu,7000002awc9AAA,2022-10-03 15:47:11,7.0
h7cwfsynv46c0mij02e8ah7cwfs1mm8i,7000002awrdAAA,2022-10-14 10:16:10,10.0
o9f0se9w3v4pv5r6ro9f0dnbufhhcej9,7000002bTvdAAE,2022-10-15 10:46:59,2.0
s2v2kzknlw226s2v2kfbvso4pw4w6ztn,7000002beqpAAA,2022-10-11 13:57:40,10.0
398zt7heopqokl3guujuk5398ztajr8p,7000002bpiSAAQ,2022-10-17 12:18:17,3.0
qz0vcbpxnysrpu5qz0vifan9omjg1gkv,7000002bveRAAQ,2022-10-12 13:24:59,3.0
6kce7oi6ddq7x6kce7oew37nfogdyzqo,7000002bwv3AAA,2022-10-11 19:00:43,6.0
y35qel3nb5ndgqn37zy35qk9m8fnzibe,7000002c88rAAA,2022-10-20 15:31:33,5.0
ki4rrfvn5ouo5e59omogki4rrfcy0v92,7000002c9MQAAY,2022-10-19 12:32:58,7.0
no13vihdibf9rno13kszpr4tfru8i1un,7000002a66YAAQ,2022-10-04 18:23:19,7.0
hfnbhx8s4wu9wd22plv6j1q0zshfnbhx,7000002a8deAAA,2022-10-19 15:56:55,7.0
wcrjej6b6cuovdwcrjeekfvkb1x2dmnm,7000002ELiHAAW,2022-10-11 07:50:34,2.0
pt1w1gt8g23x4qwq7pt17o4m58gtpw25,7000002Zo4oAAC,2022-10-04 06:16:08,4.0
ezkipy4dnmykp4prd5ezkipy463ju4j4,7000002a5B4AAI,2022-10-12 10:01:00,6.0
rbhdsipj7o8ub0qrbhdet43mg3d2n3o7,7000002aIZ3AAM,2022-10-11 07:21:32,4.0
dj9bnoa7c2vhxiv8soyojdj9bnoaxjbm,7000002aQVQAA2,2022-10-05 04:53:34,8.0
6xrc0iy22udignc6xrcvz60rzvnz62of,7000002aRhIAAU,2022-10-06 15:22:19,8.0
r46ptztd8zcdo2tymr46plu07o6v5t1z,7000002aeu4AAA,2022-10-13 17:09:06,6.0
pm49h70d6li8qx9gsco1pm4baon31usn,7000002b2AzAAI,2022-10-28 14:37:25,10.0
f7ofdh46lkqkjxof7ofdpm08laiwk98u,7000002b57LAAQ,2022-10-14 15:08:11,7.0
qp84rlgj6sx9cqp84pel978vxgd46zgu,7000002b6nnAAA,2022-10-05 07:44:21,9.0
xr7wakgzkmqjmx6qhzkofnocbxr7wakg,7000002bCTYAA2,2022-10-12 09:25:40,4.0
1rxy1lxh36pxew98ij71rxyaf7i9pwa6,7000002bCcBAAU,2022-10-10 19:52:51,0.0
ivddh07txohq037pzg9uoivddhepx8oj,7000002bVD9AAM,2022-10-20 13:08:09,5.0
e0obbm69x9kniof8nhe0os71kpegmugy,7000002bto0AAA,2022-10-20 10:01:53,9.0
787k60k54091h2dfwo020787k6014flh,7000002bwyqAAA,2022-10-13 12:33:16,4.0
np2qs5qddddyzcvqv3vpnbwnp2qs5of2,7000002c4aIAAQ,2022-10-21 10:15:52,8.0
jnjl1xh2o05eg2tbjxbjnjl1x17ffm3x,7000002cB2SAAU,2022-10-24 09:16:22,3.0
yjeeu6x52zjs8nsgqdrlsa9yjeeuk37d,7000002cBN6AAM,2022-10-13 17:41:20,6.0
p2pu5r3gg1th2kp2pu621mv3eay2jvtz,7000002acHyAAI,2022-10-12 06:19:19,2.0
xwhgt0p0aolxn6bxvsdw1yzmxwhgt0p0,7000002az8lAAA,2022-10-13 15:55:30,2.0
9jxl3m2xt56z1thab9jxpsmutqpeqke0,7000002b5FUAAY,2022-10-14 18:26:19,8.0
zajij0niil7xzajit9vyutky9gqa2a12,7000002b6wAAAQ,2022-10-14 16:27:36,2.0
gdd7ea9aixxy79w9k00dlgdd7eaq06sq,7000002bQmdAAE,2022-10-10 17:00:39,8.0
azc11e1nssvxmyy8dazc11jqjp7yp1vc,7000002bSEnAAM,2022-10-13 19:08:20,2.0
n4o0jtzh2hbaxvn04ivw9wgn4o0jtu3w,7000002bYrHAAU,2022-10-13 20:08:17,4.0
vnhr5ha30s2hr9bvnhrxwof8ko8hs0or,7000002bdPcAAI,2022-10-18 09:35:00,7.0
5gwet5a8l64ck15x5gwetup98gpphut3,7000002brBuAAI,2022-10-20 12:28:54,8.0
hx7q4ahgbc5mp0tf1q9ktbnxhx7q4rq5,7000002bzWGAAY,2022-10-18 10:55:39,5.0
4uz36bp3pjkn6724uz36biv9i5h0astr,7000002c3pqAAA,2022-10-14 16:43:53,6.0
shraqesndylggtshraqeht4y9wi5ctrh,7000002a7QtAAI,2022-10-04 18:31:02,8.0
9lhif1bkjs9zpk9lhi1vytdcrrk194f8,7000002akbmAAA,2022-10-04 16:24:56,5.0
jee36zbuj8t2l8bjee36sph2vgsb2xjg,7000002akfPAAQ,2022-10-05 13:02:11,5.0
sgldwn904swxzga934x73j7xsgldwn98,7000002bDAwAAM,2022-10-17 21:17:39,5.0
pchkbgizb2dlxpchkbur9zyee75nnb9z,7000002bGw5AAE,2022-10-18 06:06:59,6.0
357rv6vuurehpd72fwuxf64357rv6k5n,7000002bpPzAAI,2022-10-20 17:39:33,4.0
ptl26n6pup6rpteh90vr7m0m1cavlohj,7000002bxvEAAQ,2022-10-11 07:24:46,2.0
y8vlegmbxody814jxpgy8vleh82bxbzr,7000002cHgAAAU,2022-10-21 14:53:19,7.0
mzhx6l9u5m1py0tc96zk0mzhx6l9ufu1,7000002aTIeAAM,2022-10-03 18:29:02,4.0
3cp0povxml8p57vaf4lp9tl3cp0por8o,7000002akbNAAQ,2022-10-05 06:44:10,6.0
bu7yugp927g8fn76bu7yuga67vpngnkr,7000002anL3AAI,2022-10-05 13:19:39,9.0
69qpwparh127i82f3t0x69qpwpa7e1w1,7000002aqcIAAQ,2022-10-11 07:04:26,7.0
wkj1jps4rnbf2bsxprnwkj1c174y6bqb,7000002bQVSAA2,2022-10-12 14:35:54,8.0
hyciiskmls2uzttq70xthyciiskk9rlr,7000002cERMAA2,2022-10-16 18:34:58,7.0
7sx0rji310dv7k7sx0cblxba874g8ry5,7000002a7inAAA,2022-10-03 12:48:32,8.0
ke443hso765h31kedhtvemor3gbkdaen,7000002ah7PAAQ,2022-10-05 09:28:14,5.0
kub243td0j7kgd14kzkub2482lyjlljx,7000002aiLXAAY,2022-10-21 10:38:07,10.0
af5sdj69u7sm8bk2d9lpn2b6af5sdj69,7000002aiVXAAY,2022-10-06 09:24:35,9.0
7a1zmn6ltugd6ypo37aas7a1zmn6zrfc,7000002ao2mAAA,2022-10-14 06:43:43,0.0
wwqppfvzdzpvigx3c8wwqppgs6c2iops,7000002bCUWAA2,2022-10-12 14:25:56,9.0
97r0h14d54k8rp1sdayrs0t97r0h1j52,7000002bD32AAE,2022-10-06 15:10:36,6.0
bfzsqppfoklft6o13bfzsqprekddqu29,7000002bfdDAAQ,2022-10-20 08:32:17,9.0
i768ewh7nb92n8wovph9i768ewhatedz,7000002bhAwAAI,2022-09-30 09:59:39,2.0
1g9byqzt58egh1g9be5fj5k9pood4he5,7000002bi09AAA,2022-10-05 15:47:51,7.0
t5eekmvm7jtlb3nspnm2wrwt5eekmv05,7000002bivjAAA,2022-10-07 15:22:45,8.0
cfq0md3dcwfkqz9cfqpzcqdd60m6o8xz,7000002bj3OAAQ,2022-10-06 09:42:16,5.0
5pz4kde3hv5oj0xj49a5pz4kdq1hmbwc,7000002boJlAAI,2022-10-19 16:36:29,9.0
cn87to585yjdjc9cn87vcochxjcydrn1,7000002boqBAAQ,2022-10-15 10:06:26,4.0
ii4moz96ymqj391iii4mozoe1xbv2ofd,7000002bpfJAAQ,2022-10-12 15:36:51,5.0
m3zrp6d17v3e6mm3zrp7rqubtx87ty48,7000002bq9nAAA,2022-10-10 15:28:04,8.0
enfxu1ynyy5enlgureo2d9we395485rl,7000002bqXLAAY,2022-10-07 18:19:37,4.0
8qzi0662bepc4lt8xf8qzi0660fanca3,7000002btkrAAA,2022-10-14 09:16:10,6.0
oigms7qfm2ozio7wahetf2coigmsko8o,7000002bvSVAAY,2022-10-11 14:14:22,7.0
jp2v1mq1cnytah3jwwkh0jjp2v1mqnph,7000002bw2xAAA,2022-10-13 12:19:10,9.0
